gene_name,logfold
LOC111120022,-0.514802840391526
LOC111120023,0
LOC111120024,0
LOC111120025,1.255560925913
LOC111120026,0
LOC111120027,0.667553453921022
LOC111120028,1.33091304403913
LOC111120029,0.574464147077497
LOC111120030,0
LOC111120031,0
LOC111120032,0
LOC111120033,0
LOC111120034,0.503548445739339
LOC111120035,0.574464147136384
LOC111120036,0.514404927226177
LOC111120037,0.868836798947033
LOC111120038,0
LOC111120039,0
LOC111120040,0
LOC111120041,-0.540688404945639
LOC111120042,0
LOC111120043,0
LOC111120044,-0.144772800351236
LOC111120045,0.793265873013879
LOC111120046,-0.736785712932364
LOC111120047,0
LOC111120048,0.485340479692961
LOC111120049,-0.468762521364871
LOC111120050,0
LOC111120051,0
LOC111120052,0
LOC111120053,0
LOC111120054,0.00295010618422897
LOC111120055,0.0945877490717995
LOC111120056,-1.07884822872139
LOC111120057,0
LOC111120058,0
LOC111120059,0
LOC111120060,-2.0164294568772
LOC111120061,-0.0624566542771163
LOC111120062,1.50008088929517
LOC111120063,0.479052225359629
LOC111120064,-0.806693968556539
LOC111120065,0.333056748416821
LOC111120066,0.174364615242274
LOC111120067,2.11132035386007
LOC111120068,0
LOC111120069,0
LOC111120070,1.46682803585408
LOC111120071,0
LOC111120072,0.40934397921147
LOC111120073,0
LOC111120074,0
LOC111120075,-0.685320599848229
LOC111120076,1.48132472955089
LOC111120077,-0.282472768507633
LOC111120078,0.69981662652767
LOC111120079,0.0714024505846776
LOC111120080,-0.885915349832832
LOC111120081,0.628595373463734
LOC111120082,-0.408818644354778
LOC111120083,0.114458495066054
LOC111120084,0
LOC111120085,1.39543765196342
LOC111120086,0.377380169921062
LOC111120087,-0.677339861588796
LOC111120088,0
LOC111120089,0.361793563537336
LOC111120090,-0.191969428935666
LOC111120091,4.00907822445777
LOC111120092,0.0883862148696216
LOC111120093,0
LOC111120094,-0.756771014237663
LOC111120095,0.196404973425961
LOC111120096,0
LOC111120097,0
LOC111120098,0
LOC111120099,-0.694581628051606
LOC111120100,0.36179230440818
LOC111120101,0
LOC111120102,-0.0684288854018449
LOC111120103,0.458662960049353
LOC111120104,-0.0338284169078003
LOC111120105,-0.0763705233905602
LOC111120106,-0.79260904394357
LOC111120107,0
LOC111120108,-0.683959442232768
LOC111120109,0
LOC111120110,0.065792643247542
LOC111120111,-0.913647507501483
LOC111120112,0.798276451418402
LOC111120113,0.16716172420527
LOC111120114,0
LOC111120115,-0.11346678393801
LOC111120116,0.886414958782171
LOC111120117,-0.597368178164932
LOC111120118,0.118808578290344
LOC111120119,0
LOC111120120,-1.60286804218723
LOC111120121,0.400324835989495
LOC111120122,0.894299289781064
LOC111120123,0
LOC111120124,-0.0930158960149678
LOC111120125,-0.399876621336247
LOC111120126,0
LOC111120127,-0.35303572600881
LOC111120128,-0.467622722248559
LOC111120129,0.65004785460034
LOC111120130,0.862369582649319
LOC111120131,-0.825876815135085
LOC111120132,0.563045061270228
LOC111120133,-0.336704648753935
LOC111120134,0.0656767236710868
LOC111120135,0.0136554229475074
LOC111120136,1.05882704657562
LOC111120137,0.731162318950771
LOC111120138,0.348549180694419
LOC111120139,-0.623502342007029
LOC111120140,1.06042101120159
LOC111120141,0
LOC111120142,0
LOC111120143,-0.68758641477051
LOC111120144,0
LOC111120145,-1.64728605403367
LOC111120146,0
LOC111120147,0
LOC111120148,1.84115631765955
LOC111120149,0
LOC111120150,0
LOC111120151,0
LOC111120152,0
LOC111120153,0
LOC111120154,0.1743258630454
LOC111120155,0
LOC111120156,0
LOC111120157,0
LOC111120158,-0.23255666754444
LOC111120159,-0.259498989076386
LOC111120160,-0.898408268582304
LOC111120161,1.84115576438709
LOC111120162,0
LOC111120163,0
LOC111120164,-0.552301369372924
LOC111120165,-0.403598621579236
LOC111120166,0
LOC111120167,-0.145636141777749
LOC111120168,0.119742856535992
LOC111120169,0
LOC111120170,0
LOC111120171,0
LOC111120172,0
LOC111120173,0
LOC111120174,0
LOC111120175,0
LOC111120176,0
LOC111120177,0
LOC111120178,0
LOC111120179,1.22708369233428
LOC111120180,1.24534850435891
LOC111120181,0
LOC111120182,0
LOC111120183,0.938097196453401
LOC111120184,-0.381528905464232
LOC111120185,0
LOC111120186,-0.207457823420562
LOC111120187,4.19825189651648
LOC111120188,0.189896201297687
LOC111120189,0
LOC111120190,0
LOC111120191,0
LOC111120192,0
LOC111120193,0
LOC111120194,0
LOC111120195,0
LOC111120196,0
LOC111120197,-1.90424845251859
LOC111120198,0
LOC111120199,0
LOC111120200,-1.05894902714075
LOC111120201,-1.12131446172023
LOC111120202,0
LOC111120203,0.396300028077664
LOC111120204,0
LOC111120205,0
LOC111120206,0
LOC111120207,0
LOC111120208,0
LOC111120209,0
LOC111120210,-0.537491688823188
LOC111120211,1.08888715975926
LOC111120212,0
LOC111120213,0
LOC111120214,0
LOC111120215,1.84115576450735
LOC111120216,0.500004011843271
LOC111120217,0
LOC111120218,0
LOC111120219,0
LOC111120220,0
LOC111120221,0.218441851670878
LOC111120222,0
LOC111120223,0
LOC111120224,0
LOC111120225,0.44795812283869
LOC111120226,0.144843582219381
LOC111120227,0
LOC111120228,-0.114928157634003
LOC111120229,-0.155101624733113
LOC111120230,-0.118641234121102
LOC111120231,0
LOC111120232,0.180721973147483
LOC111120233,0.544907596969769
LOC111120234,0
LOC111120235,-0.424593843657393
LOC111120236,1.32435988251896
LOC111120237,1.76010694874673
LOC111120238,0
LOC111120239,0
LOC111120240,0
LOC111120241,-0.73167223908057
LOC111120242,0
LOC111120243,-0.766340474935355
LOC111120244,0.0960972354873703
LOC111120245,0
LOC111120246,0
LOC111120247,2.27952542102681
LOC111120248,5.73755537012351
LOC111120249,0
LOC111120250,0
LOC111120251,0
LOC111120252,0
LOC111120253,0
LOC111120254,0
LOC111120255,0
LOC111120256,0
LOC111120257,0
LOC111120258,0.862421829882423
LOC111120259,0
LOC111120260,0
LOC111120261,0
LOC111120262,-1.24386142688351
LOC111120263,0
LOC111120264,0
LOC111120265,0
LOC111120266,-0.258960422894417
LOC111120267,-0.965672811964021
LOC111120268,0
LOC111120269,0
LOC111120270,0
LOC111120271,0
LOC111120272,0
LOC111120273,0.255101583082598
LOC111120274,0.918709667631532
LOC111120275,0
LOC111120276,0
LOC111120277,0
LOC111120278,0
LOC111120279,0
LOC111120280,0
LOC111120281,0.862414168546637
LOC111120282,0
LOC111120283,0
LOC111120284,0
LOC111120285,0
LOC111120286,0
LOC111120287,0
LOC111120288,0.862414168546637
LOC111120289,0
LOC111120290,0
LOC111120291,-0.336439575992025
LOC111120292,-0.050722009479992
LOC111120293,0
LOC111120294,0
LOC111120295,0
LOC111120296,0
LOC111120297,0
LOC111120298,0
LOC111120299,0.696647154683613
LOC111120300,0
LOC111120301,0
LOC111120302,-0.959545698118321
LOC111120303,0.944753106411431
LOC111120304,0
LOC111120305,0
LOC111120306,0
LOC111120307,0
LOC111120308,0
LOC111120309,0
LOC111120310,0
LOC111120311,0.028613966509925
LOC111120312,0
LOC111120313,0.382024686478151
LOC111120314,0.949326789092509
LOC111120315,0
LOC111120316,0
LOC111120317,0
LOC111120318,0
LOC111120319,0
LOC111120320,0.411878918378716
LOC111120321,0.0792164083076093
LOC111120322,0
LOC111120323,0
LOC111120324,0.573900506209596
LOC111120325,0
LOC111120326,0
LOC111120327,0
LOC111120328,0
LOC111120329,0
LOC111120330,0
LOC111120331,0
LOC111120332,0
LOC111120333,0
LOC111120334,0
LOC111120335,0
LOC111120336,0
LOC111120337,0
LOC111120338,0
LOC111120339,0
LOC111120340,0
LOC111120341,0
LOC111120342,0
LOC111120343,0.133382973738943
LOC111120344,0
LOC111120345,-0.846847278294153
LOC111120346,0
LOC111120347,0
LOC111120348,0
LOC111120349,2.13165091056669
LOC111120350,0.862414168597559
LOC111120351,0
LOC111120352,0
LOC111120353,0
LOC111120354,0
LOC111120355,0
LOC111120356,0
LOC111120357,0
LOC111120358,0.648904654704596
LOC111120359,3.75725937677672
LOC111120360,0
LOC111120361,0
LOC111120362,0
LOC111120363,0
LOC111120364,0
LOC111120365,0
LOC111120366,0.949326789027181
LOC111120367,0
LOC111120368,0
LOC111120369,0
LOC111120370,0
LOC111120371,0
LOC111120372,0
LOC111120373,0
LOC111120374,0
LOC111120375,0
LOC111120376,0
LOC111120377,0
LOC111120378,0
LOC111120379,0
LOC111120380,0
LOC111120381,1.5923814559859
LOC111120382,0
LOC111120383,0
LOC111120384,0.0962182557026392
LOC111120385,2.07832755479077
LOC111120386,0
LOC111120387,0
LOC111120388,-0.0244761561255895
LOC111120389,0
LOC111120390,0.917646831873669
LOC111120391,0
LOC111120392,0
LOC111120393,0
LOC111120394,0
LOC111120395,-0.811642236353558
LOC111120396,0
LOC111120397,-0.261936066994459
LOC111120398,0
LOC111120399,0
LOC111120400,2.77946506321138
LOC111120401,0
LOC111120402,0
LOC111120403,2.04423318017873
LOC111120404,0
LOC111120405,0
LOC111120406,0
LOC111120407,0
LOC111120408,0
LOC111120409,0
LOC111120410,0
LOC111120411,0
LOC111120412,0
LOC111120413,0
LOC111120414,0
LOC111120415,1.84115650752052
LOC111120416,0
LOC111120417,0
LOC111120418,0
LOC111120419,0
LOC111120420,0
LOC111120421,0
LOC111120422,0.862414081846171
LOC111120423,0
LOC111120424,0
LOC111120425,0
LOC111120426,0.65004785460034
LOC111120427,0.18101037118358
LOC111120428,0.504120900066329
LOC111120429,0
LOC111120430,0.701334628632459
LOC111120431,0.181008305542956
LOC111120432,0.868836798947033
LOC111120433,0.736063644145971
LOC111120434,0
LOC111120435,-0.3040844235083
LOC111120436,1.50504020596167
LOC111120437,2.1246252448012
LOC111120438,0
LOC111120439,0
LOC111120440,0
LOC111120441,0
LOC111120442,0
LOC111120443,2.6163231757144
LOC111120444,0
LOC111120445,3.25755834289073
LOC111120446,0
LOC111120447,-0.182870592656525
LOC111120448,0.308482791738345
LOC111120449,0
LOC111120450,3.13130452912594
LOC111120451,0
LOC111120452,0
LOC111120453,0
LOC111120454,0
LOC111120455,0
LOC111120456,0.675341488617318
LOC111120457,0
LOC111120458,0
LOC111120459,0.949330631898983
LOC111120460,0
LOC111120461,0
LOC111120462,0
LOC111120463,0.609799559464307
LOC111120464,0
LOC111120465,0.949326788961853
LOC111120466,4.38208699948645
LOC111120467,-0.143077876296446
LOC111120468,0
LOC111120469,0
LOC111120470,0
LOC111120471,0
LOC111120472,-0.293385408640451
LOC111120473,0
LOC111120474,1.92257918095617
LOC111120475,0
LOC111120476,0
LOC111120477,0
LOC111120478,-0.376844395611882
LOC111120479,0
LOC111120480,1.42165843972455
LOC111120481,0
LOC111120482,0.476861318319068
LOC111120483,0.507221643687345
LOC111120484,0.399914655406672
LOC111120485,-0.685125184854249
LOC111120486,0
LOC111120487,0.348547921435986
LOC111120488,0.0189187493173672
LOC111120489,-0.0602203184850031
LOC111120490,0.221075404534707
LOC111120491,0.949326788961853
LOC111120492,0.72309550916598
LOC111120493,2.69360379527796
LOC111120494,0
LOC111120495,0.908561520979979
LOC111120496,1.61894041940705
LOC111120497,0.813024213957978
LOC111120498,0
LOC111120499,1.56314986579816
LOC111120500,-0.223740064960721
LOC111120501,-0.21118899162784
LOC111120502,0.323490262554164
LOC111120503,0.196934817862722
LOC111120504,0.868836798947033
LOC111120505,1.36233245855224
LOC111120506,0.106411924692532
LOC111120507,0.687206437415272
LOC111120508,0.356661313751125
LOC111120509,2.56510431144492
LOC111120510,-0.0418598571174751
LOC111120511,-0.352321320993378
LOC111120512,1.37235951804845
LOC111120513,1.49459468571774
LOC111120514,-0.420510939882118
LOC111120515,-0.533056106169527
LOC111120516,0
LOC111120517,-0.659669116868399
LOC111120518,0
LOC111120519,1.75523679688617
LOC111120520,0
LOC111120521,0
LOC111120522,-0.918957466095875
LOC111120523,-1.12782205572399
LOC111120524,-0.199609258714708
LOC111120525,0
LOC111120526,1.62235270036547
LOC111120527,0.130968089016632
LOC111120528,0.396300028128124
LOC111120529,-0.486960279822015
LOC111120530,0.342013558748288
LOC111120531,0
LOC111120532,1.45173205751219
LOC111120533,0
LOC111120534,0
LOC111120535,0
LOC111120536,0.123381038700381
LOC111120537,1.76874664931867
LOC111120538,0
LOC111120539,1.97632383983223
LOC111120540,1.13629892102711
LOC111120541,-0.0899671727948233
LOC111120542,0
LOC111120543,-1.18949983703639
LOC111120544,0.400949427124308
LOC111120545,0
LOC111120546,0
LOC111120547,0
LOC111120548,-0.0292169769786518
LOC111120549,0
LOC111120550,0.862414168546638
LOC111120551,-1.16944476354966
LOC111120552,0.400963583643083
LOC111120553,0
LOC111120554,0
LOC111120555,0
LOC111120556,-0.121073193829469
LOC111120557,-0.0976106474574516
LOC111120558,0
LOC111120559,-0.741081292791585
LOC111120560,0
LOC111120561,0.0640891010919716
LOC111120562,0
LOC111120563,0.271390107383677
LOC111120564,0
LOC111120565,0
LOC111120566,0.968960754495475
LOC111120567,-0.560869962574606
LOC111120568,0.71834518478875
LOC111120569,-1.79599307207158
LOC111120570,-0.866180219492417
LOC111120571,0
LOC111120572,0
LOC111120573,0
LOC111120574,0
LOC111120575,-0.887283915183836
LOC111120576,0
LOC111120577,0
LOC111120578,0.393560507698921
LOC111120579,0
LOC111120580,0
LOC111120581,0
LOC111120582,0
LOC111120583,0
LOC111120584,-0.23554144604855
LOC111120585,-0.472222494757058
LOC111120586,0
LOC111120587,0
LOC111120588,0
LOC111120589,-0.307573229942855
LOC111120590,2.16197746005044
LOC111120591,0.590707647775785
LOC111120592,0.563682157191497
LOC111120593,-1.02290926984384
LOC111120594,0
LOC111120595,0
LOC111120596,2.21755964924293
LOC111120597,1.3031740322305
LOC111120598,0.50723828360426
LOC111120599,0
LOC111120600,-0.204790463698344
LOC111120601,0
LOC111120602,-0.98294889980942
LOC111120603,0
LOC111120604,-0.163391895816943
LOC111120605,0
LOC111120606,0
LOC111120607,0
LOC111120608,0.434898535889739
LOC111120609,0
LOC111120610,0.0912054185853357
LOC111120611,0
LOC111120612,0
LOC111120613,0.862421829933545
LOC111120614,0
LOC111120615,2.10213686751872
LOC111120616,0
LOC111120617,1.74135380176904
LOC111120618,-1.32638405137431
LOC111120619,0.542652277315435
LOC111120620,0
LOC111120621,0
LOC111120622,0
LOC111120623,0
LOC111120624,0
LOC111120625,0.339231061442138
LOC111120626,-1.28226588325951
LOC111120627,0
LOC111120628,0.341115020789989
LOC111120629,0.297359762468276
LOC111120630,-0.505709597611183
LOC111120631,0
LOC111120632,0
LOC111120633,0
LOC111120634,0
LOC111120635,0
LOC111120636,-1.37581539548947
LOC111120637,1.94542599164058
LOC111120638,0.195377774296136
LOC111120639,-0.470732400674339
LOC111120640,-1.68273142190483
LOC111120641,-0.892358629748926
LOC111120642,0
LOC111120643,-0.418337880512327
LOC111120644,0.654464519683756
LOC111120645,0
LOC111120646,-0.0104144795941185
LOC111120647,0
LOC111120648,1.16680483443091
LOC111120649,1.18606586997623
LOC111120650,0.0998130598277486
LOC111120651,0
LOC111120652,-0.781561510949455
LOC111120653,1.72559905637281
LOC111120654,-0.498003979451819
LOC111120655,-0.393360232871703
LOC111120656,-0.781999564033156
LOC111120657,0.624964253057401
LOC111120658,0
LOC111120659,3.5112478042673
LOC111120660,0.146952811310856
LOC111120661,1.42866891537937
LOC111120662,0.141313549592671
LOC111120663,0.0854814665398357
LOC111120664,-0.656863191198358
LOC111120665,8.23515479196612
LOC111120666,0
LOC111120667,0
LOC111120668,0
LOC111120669,0
LOC111120670,-0.752560834156111
LOC111120671,0
LOC111120672,0
LOC111120673,0.894309265628222
LOC111120674,0
LOC111120675,1.29604726678854
LOC111120676,-0.196899024493436
LOC111120677,-0.105032792822427
LOC111120678,-0.0216013313400729
LOC111120679,0
LOC111120680,1.65423806504792
LOC111120681,0
LOC111120682,2.34320353451089
LOC111120683,0.038268080037021
LOC111120684,1.9884048196167
LOC111120685,0.369676999756168
LOC111120686,0
LOC111120687,0.759297758755175
LOC111120688,-0.526835818379667
LOC111120689,-1.23276420251376
LOC111120690,0.129365658525496
LOC111120691,-0.127840188755508
LOC111120692,0.406443614270118
LOC111120693,-0.623419940251227
LOC111120694,0.195377774200951
LOC111120695,0.230177326623329
LOC111120696,-0.374808654583483
LOC111120697,0
LOC111120698,0.373798977396895
LOC111120699,-0.182859869071197
LOC111120700,0
LOC111120701,1.29823135182955
LOC111120702,0.862414168699776
LOC111120703,0.250510072878272
LOC111120704,0
LOC111120705,0
LOC111120706,0
LOC111120707,0.791019565673593
LOC111120708,0
LOC111120709,0
LOC111120710,-1.52143490547917
LOC111120711,0
LOC111120712,0
LOC111120713,0.338010950268186
LOC111120714,0
LOC111120715,1.76010608269163
LOC111120716,-0.501276096264401
LOC111120717,0
LOC111120718,0
LOC111120719,-0.471362449357288
LOC111120720,0
LOC111120721,-0.590724575556691
LOC111120722,0.862414168546637
LOC111120723,0.505077716839146
LOC111120724,0
LOC111120725,2.32854993428615
LOC111120726,0
LOC111120727,1.76010694874673
LOC111120728,0
LOC111120729,0
LOC111120730,0.655767464126583
LOC111120731,0
LOC111120732,1.26848671539003
LOC111120733,0
LOC111120734,0.94932678909251
LOC111120735,0
LOC111120736,0
LOC111120737,-0.0705945523196358
LOC111120738,1.47399102450015
LOC111120739,0.571984621331876
LOC111120740,0.574531091705011
LOC111120741,1.05231638036439
LOC111120742,0
LOC111120743,0.313125574979611
LOC111120744,0
LOC111120745,0.131943263231253
LOC111120746,1.84806041533707
LOC111120747,0.696641872693745
LOC111120748,0
LOC111120749,0
LOC111120750,0.868836799433481
LOC111120751,0
LOC111120752,0.894308006257434
LOC111120753,0
LOC111120754,0.571983362170998
LOC111120755,0
LOC111120756,0
LOC111120757,-0.0907256725740408
LOC111120758,-1.06836497152061
LOC111120759,-0.0753286041415872
LOC111120760,0
LOC111120761,-0.369675301983934
LOC111120762,0.0728300913199347
LOC111120763,0
LOC111120764,0
LOC111120765,0
LOC111120766,0.140067476297104
LOC111120767,0
LOC111120768,-0.208393802304438
LOC111120769,0
LOC111120770,0
LOC111120771,0
LOC111120772,0
LOC111120773,1.05740141615525
LOC111120774,0
LOC111120775,0.0248241940539378
LOC111120776,-1.4204971500746
LOC111120777,0
LOC111120778,1.8936078731455
LOC111120779,0
LOC111120780,0
LOC111120781,-0.0359794676527496
LOC111120782,0
LOC111120783,0
LOC111120784,0.635016534617509
LOC111120785,0
LOC111120786,0
LOC111120787,0.891941684951002
LOC111120788,1.01037224666829
LOC111120789,0
LOC111120790,0.894299289714761
LOC111120791,0
LOC111120792,-1.72270650633989
LOC111120793,1.73562489867737
LOC111120794,0
LOC111120795,0
LOC111120796,-0.781448725469201
LOC111120797,-0.0695143699746414
LOC111120798,0.571984621399535
LOC111120799,0
LOC111120800,0
LOC111120801,0.826505113856792
LOC111120802,0
LOC111120803,0
LOC111120804,2.56681025953822
LOC111120805,1.95168890283232
LOC111120806,0
LOC111120807,0
LOC111120808,-1.22430692556802
LOC111120809,1.35479356727943
LOC111120810,-0.945047992606573
LOC111120811,0
LOC111120812,0
LOC111120813,0
LOC111120814,2.23869963795668
LOC111120815,0
LOC111120816,0.57600134782831
LOC111120817,0
LOC111120818,0
LOC111120819,0.894299290103807
LOC111120820,0.449194420059574
LOC111120821,3.24758454965988
LOC111120822,2.03998998114521
LOC111120823,0
LOC111120824,0
LOC111120825,0
LOC111120826,0
LOC111120827,0.189231530197325
LOC111120828,0.31194462515489
LOC111120829,-0.043513997880751
LOC111120830,0
LOC111120831,0.562146007988413
LOC111120832,0
LOC111120833,0.176891689969839
LOC111120834,0
LOC111120835,0.576250884148247
LOC111120836,1.45173292417403
LOC111120837,0
LOC111120838,0
LOC111120839,0.781707882760073
LOC111120840,0.81377474312442
LOC111120841,0
LOC111120842,1.22016256069324
LOC111120843,-0.740941480501566
LOC111120844,-1.86620254678029
LOC111120845,0
LOC111120846,0.894298030444772
LOC111120847,0.562018720174233
LOC111120848,-0.00669421473811322
LOC111120849,0.168956465764814
LOC111120850,0.432348994969817
LOC111120851,0
LOC111120852,0
LOC111120853,0
LOC111120854,0
LOC111120855,-0.229583648313119
LOC111120856,0.0637642835077374
LOC111120857,0.856251133866639
LOC111120858,0.538640436789175
LOC111120859,0
LOC111120860,-0.775138305773729
LOC111120861,0.274644838983202
LOC111120862,0.862414168546637
LOC111120863,-0.4356975989277
LOC111120864,1.79241777807317
LOC111120865,0
LOC111120866,0.393950028923821
LOC111120867,0
LOC111120868,0.444058635591949
LOC111120869,0.868836799009631
LOC111120870,0
LOC111120871,0
LOC111120872,0
LOC111120873,-0.345229101623253
LOC111120874,0.0852469397734764
LOC111120875,0.701334628632459
LOC111120876,0.501484218446626
LOC111120877,1.90079095735957
LOC111120878,0
LOC111120879,0
LOC111120880,0
LOC111120881,0
LOC111120882,0
LOC111120883,-0.903608567977224
LOC111120884,0
LOC111120885,-0.48469058054762
LOC111120886,0.448496948754806
LOC111120887,-0.505543870204004
LOC111120888,0.335602801089929
LOC111120889,0
LOC111120890,0
LOC111120891,-0.298595015521683
LOC111120892,-0.98165865495306
LOC111120893,0.894299289847369
LOC111120894,0
LOC111120895,-0.611367173248803
LOC111120896,0.65004785460034
LOC111120897,0
LOC111120898,0
LOC111120899,0.918709667763292
LOC111120900,0
LOC111120901,0
LOC111120902,-0.531733721144226
LOC111120903,0.868255509959385
LOC111120904,2.48818193612164
LOC111120905,-0.281385189446997
LOC111120906,0.350256924846256
LOC111120907,0.284517002335957
LOC111120908,0
LOC111120909,0.396307620324591
LOC111120910,0.0354523128615997
LOC111120911,0
LOC111120912,0
LOC111120913,0.619309411530236
LOC111120914,0
LOC111120915,0
LOC111120916,-0.0902123451627354
LOC111120917,0
LOC111120918,0.949326788961853
LOC111120919,0
LOC111120920,2.48033778931084
LOC111120921,-0.01762780781145
LOC111120922,-0.183525657025372
LOC111120923,0
LOC111120924,1.76010694874673
LOC111120925,0
LOC111120926,0
LOC111120927,0
LOC111120928,0
LOC111120929,0
LOC111120930,0.65004785460034
LOC111120931,0.868836798947033
LOC111120932,0
LOC111120933,0
LOC111120934,0
LOC111120935,0
LOC111120936,0
LOC111120937,0
LOC111120938,-0.477408369959282
LOC111120939,0.0661957247433782
LOC111120940,0
LOC111120941,0
LOC111120942,0
LOC111120943,2.43086460939822
LOC111120944,0.282081236706985
LOC111120945,0
LOC111120946,1.56339886107764
LOC111120947,-0.123863087611843
LOC111120948,0
LOC111120949,0
LOC111120950,-0.144885422548978
LOC111120951,0
LOC111120952,-0.311852672588633
LOC111120953,-0.16217183119179
LOC111120954,0.372627866968868
LOC111120955,2.25883652249923
LOC111120956,-0.0378197533995016
LOC111120957,0
LOC111120958,0
LOC111120959,0
LOC111120960,0.101299676780261
LOC111120961,0.416903574190152
LOC111120962,0
LOC111120963,0.697772317113919
LOC111120964,1.86457128992419
LOC111120965,1.12850688312933
LOC111120966,0
LOC111120967,0.83624351835407
LOC111120968,-0.305688199830839
LOC111120969,1.45542770620964
LOC111120970,1.97932522458329
LOC111120971,0.303604329379056
LOC111120972,0
LOC111120973,0.465101240496726
LOC111120974,0.203689697228415
LOC111120975,0.91421562300602
LOC111120976,0
LOC111120977,0
LOC111120978,0.219271246744728
LOC111120979,-0.776709036869077
LOC111120980,-1.28515655168376
LOC111120981,0
LOC111120982,0
LOC111120983,0
LOC111120984,0
LOC111120985,0
LOC111120986,0
LOC111120987,0.590706388443763
LOC111120988,-0.812088781252731
LOC111120989,0
LOC111120990,0
LOC111120991,0
LOC111120992,0
LOC111120993,0.290540444515838
LOC111120994,0.226571830630311
LOC111120995,0.399680771787327
LOC111120996,0
LOC111120997,0
LOC111120998,0
LOC111120999,1.11885211478869
LOC111121000,0.610225465686794
LOC111121001,0.0303188537733003
LOC111121002,0
LOC111121003,-0.906298840586457
LOC111121004,0
LOC111121005,0.893314347667074
LOC111121006,0
LOC111121007,0
LOC111121008,0
LOC111121009,-0.387748025171345
LOC111121010,0
LOC111121011,0.756419537632704
LOC111121012,-0.696571069628285
LOC111121013,0
LOC111121014,0
LOC111121015,0
LOC111121016,2.53123151568902
LOC111121017,-0.0359258244881676
LOC111121018,0
LOC111121019,-1.18607627629523
LOC111121020,0.868836799009631
LOC111121021,0.335958670939698
LOC111121022,0
LOC111121023,-0.225258461372626
LOC111121024,0.0584867948781647
LOC111121025,-1.61347065590599
LOC111121026,0.421631895535621
LOC111121027,0
LOC111121028,0
LOC111121029,-2.33574587967734
LOC111121030,-0.992879105198168
LOC111121031,-0.138321378750002
LOC111121032,0
LOC111121033,0.488345023468487
LOC111121034,-0.45813635730957
LOC111121035,2.44270630978936
LOC111121036,0
LOC111121037,0
LOC111121038,0
LOC111121039,0
LOC111121040,0
LOC111121041,0
LOC111121042,0
LOC111121043,-0.148212914533186
LOC111121044,1.7133988502651
LOC111121045,0.650047854666882
LOC111121046,0.113877931969683
LOC111121047,1.88785677379166
LOC111121048,0.463256843217216
LOC111121049,-0.603491061376339
LOC111121050,0
LOC111121051,-0.126725954956903
LOC111121052,0.130982973582799
LOC111121053,0
LOC111121054,0.315332355870904
LOC111121055,-0.0115871180967624
LOC111121056,3.1420722641972
LOC111121057,1.80133814004413
LOC111121058,2.14680959966626
LOC111121059,0.122235390444609
LOC111121060,-0.0369181283162726
LOC111121061,0
LOC111121062,0
LOC111121063,0
LOC111121064,0
LOC111121065,0
LOC111121066,-2.14188466980158
LOC111121067,0
LOC111121068,-0.0211500761448262
LOC111121069,0
LOC111121070,0
LOC111121071,0.669429938675573
LOC111121072,0
LOC111121073,1.53627179264447
LOC111121074,2.95095305552608
LOC111121075,-1.41250471865664
LOC111121076,0
LOC111121077,-0.910215587669015
LOC111121078,0
LOC111121079,0
LOC111121080,0
LOC111121081,0
LOC111121082,0
LOC111121083,0
LOC111121084,0
LOC111121085,0
LOC111121086,0
LOC111121087,0.0858212059412926
LOC111121088,0
LOC111121089,0
LOC111121090,1.36108454127486
LOC111121091,0.361792304262219
LOC111121092,-2.1336665011866
LOC111121093,-0.62040049841262
LOC111121094,-0.969365714023901
LOC111121095,0
LOC111121096,0.609799559464307
LOC111121097,0.542596812253075
LOC111121098,-0.112180955814129
LOC111121099,2.41335700855337
LOC111121100,-1.40285186026029
LOC111121101,0
LOC111121102,0
LOC111121103,0
LOC111121104,0
LOC111121105,0
LOC111121106,0
LOC111121107,0.159208336423778
LOC111121108,-1.2853681066337
LOC111121109,-1.21930087468337
LOC111121110,0.011773371079307
LOC111121111,0
LOC111121112,0
LOC111121113,1.48234917875355
LOC111121114,0
LOC111121115,0
LOC111121116,-0.76221308929986
LOC111121117,-0.255462020329031
LOC111121118,0.415733480499223
LOC111121119,1.08415607162279
LOC111121120,0
LOC111121121,0
LOC111121122,0.243080402785071
LOC111121123,0
LOC111121124,0
LOC111121125,0
LOC111121126,0
LOC111121127,0.0743155506796242
LOC111121128,0.571984621331876
LOC111121129,-0.0441540755720302
LOC111121130,5.02068165272611
LOC111121131,-1.44027767398495
LOC111121132,0
LOC111121133,1.42293396291392
LOC111121134,0.506164160093646
LOC111121135,2.80115916693296
LOC111121136,-1.09248340633671
LOC111121137,1.5745784803306
LOC111121138,0
LOC111121139,-0.0475755539377306
LOC111121140,0.204043151787338
LOC111121141,0
LOC111121142,0
LOC111121143,-0.308705808880173
LOC111121144,-0.344616780090195
LOC111121145,0
LOC111121146,0.38854669951494
LOC111121147,0
LOC111121148,0
LOC111121149,0
LOC111121150,0
LOC111121151,0
LOC111121152,-0.714078374834947
LOC111121153,0
LOC111121154,1.28484128092597
LOC111121155,-0.567692582753937
LOC111121156,0
LOC111121157,0
LOC111121158,0.503549704993943
LOC111121159,-2.20257456193289
LOC111121160,-0.199516387397035
LOC111121161,1.79927326500842
LOC111121162,0
LOC111121163,0
LOC111121164,0
LOC111121165,0.393549946937769
