"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"340","query_1",FALSE,1,88,5,1,0.2,0.0113636363636364,"GO:0004252","GO:MF","serine-type endopeptidase activity",17566,667,"GO:0004175,GO:0008236"
"341","query_1",FALSE,1,403,5,1,0.2,0.00248138957816377,"GO:0004175","GO:MF","endopeptidase activity",17566,656,"GO:0008233"
"342","query_1",FALSE,1,5779,7,4,0.571428571428571,0.000692161273576743,"GO:0003824","GO:MF","catalytic activity",17566,368,"GO:0003674"
"343","query_1",FALSE,1,97,24,1,0.0416666666666667,0.0103092783505155,"GO:0003779","GO:MF","actin binding",17566,361,"GO:0008092"
"344","query_1",FALSE,1,24,44,1,0.0227272727272727,0.0416666666666667,"GO:0004560","GO:MF","alpha-L-fucosidase activity",17566,881,"GO:0015928"
"345","query_1",FALSE,1,76,17,1,0.0588235294117647,0.0131578947368421,"GO:0003777","GO:MF","microtubule motor activity",17566,360,"GO:0003774,GO:0140657"
"346","query_1",FALSE,1,156,48,2,0.0416666666666667,0.0128205128205128,"GO:0003735","GO:MF","structural constituent of ribosome",17566,353,"GO:0005198"
"347","query_1",FALSE,1,21,57,1,0.0175438596491228,0.0476190476190476,"GO:0003729","GO:MF","mRNA binding",17566,351,"GO:0003723"
"348","query_1",FALSE,1,44,61,2,0.0327868852459016,0.0454545454545455,"GO:0003724","GO:MF","RNA helicase activity",17566,347,"GO:0004386,GO:0008186,GO:0140098"
"349","query_1",FALSE,1,511,57,2,0.0350877192982456,0.00391389432485323,"GO:0003723","GO:MF","RNA binding",17566,346,"GO:0003676"
"350","query_1",FALSE,1,395,64,2,0.03125,0.00506329113924051,"GO:0003700","GO:MF","DNA-binding transcription factor activity",17566,338,"GO:0140110"
"351","query_1",FALSE,1,1018,64,3,0.046875,0.00294695481335953,"GO:0003677","GO:MF","DNA binding",17566,324,"GO:0003676"
"352","query_1",FALSE,1,2203,64,8,0.125,0.00363141171130277,"GO:0003676","GO:MF","nucleic acid binding",17566,323,"GO:0097159"
"353","query_1",FALSE,1,17566,1,1,1,5.69281566662871e-05,"GO:0003674","GO:MF","molecular_function",17566,322,""
"354","query_1",FALSE,1,148,64,2,0.03125,0.0135135135135135,"GO:0000981","GO:MF","DNA-binding transcription factor activity, RNA polymerase II-specific",17566,119,"GO:0003700"
"355","query_1",FALSE,1,110,17,1,0.0588235294117647,0.00909090909090909,"GO:0003774","GO:MF","cytoskeletal motor activity",17566,359,"GO:0003674"
"356","query_1",FALSE,1,464,21,1,0.0476190476190476,0.0021551724137931,"GO:0004672","GO:MF","protein kinase activity",17566,975,"GO:0016301,GO:0016773,GO:0140096"
"357","query_1",FALSE,1,56,21,1,0.0476190476190476,0.0178571428571429,"GO:0004713","GO:MF","protein tyrosine kinase activity",17566,1002,"GO:0004672"
"358","query_1",FALSE,1,336,16,1,0.0625,0.00297619047619048,"GO:0004721","GO:MF","phosphoprotein phosphatase activity",17566,1007,"GO:0016791,GO:0140096"
"359","query_1",FALSE,1,70,28,1,0.0357142857142857,0.0142857142857143,"GO:0008408","GO:MF","3'-5' exonuclease activity",17566,1689,"GO:0004527"
"360","query_1",FALSE,1,33,20,1,0.05,0.0303030303030303,"GO:0008375","GO:MF","acetylglucosaminyltransferase activity",17566,1667,"GO:0008194,GO:0016758"
"361","query_1",FALSE,1,10,63,1,0.0158730158730159,0.1,"GO:0008374","GO:MF","O-acyltransferase activity",17566,1666,"GO:0016747"
"362","query_1",FALSE,1,2088,8,1,0.125,0.000478927203065134,"GO:0008270","GO:MF","zinc ion binding",17566,1637,"GO:0046914"
"363","query_1",FALSE,1,9,59,1,0.0169491525423729,0.111111111111111,"GO:0008242","GO:MF","omega peptidase activity",17566,1622,"GO:0008233"
"364","query_1",FALSE,1,103,5,1,0.2,0.00970873786407767,"GO:0008236","GO:MF","serine-type peptidase activity",17566,1616,"GO:0008233,GO:0017171"
"365","query_1",FALSE,1,629,5,1,0.2,0.00158982511923688,"GO:0008233","GO:MF","peptidase activity",17566,1613,"GO:0016787,GO:0140096"
"366","query_1",FALSE,1,43,20,1,0.05,0.0232558139534884,"GO:0008194","GO:MF","UDP-glycosyltransferase activity",17566,1604,"GO:0016757"
"367","query_1",FALSE,1,44,61,2,0.0327868852459016,0.0454545454545455,"GO:0008186","GO:MF","ATP-dependent activity, acting on RNA",17566,1597,"GO:0140657"
"368","query_1",FALSE,1,227,24,2,0.0833333333333333,0.00881057268722467,"GO:0008092","GO:MF","cytoskeletal protein binding",17566,1544,"GO:0005515"
"369","query_1",FALSE,1,92,17,1,0.0588235294117647,0.0108695652173913,"GO:0008017","GO:MF","microtubule binding",17566,1523,"GO:0015631"
"370","query_1",FALSE,1,87,54,2,0.037037037037037,0.0229885057471264,"GO:0005543","GO:MF","phospholipid binding",17566,1510,"GO:0008289"
"371","query_1",FALSE,1,419,73,6,0.0821917808219178,0.0143198090692124,"GO:0005525","GO:MF","GTP binding",17566,1501,"GO:0032561,GO:0035639"
"372","query_1",FALSE,1,1274,23,4,0.173913043478261,0.00313971742543171,"GO:0005524","GO:MF","ATP binding",17566,1500,"GO:0032559,GO:0035639"
"373","query_1",FALSE,1,5399,9,2,0.222222222222222,0.000370438970179663,"GO:0005515","GO:MF","protein binding",17566,1492,"GO:0005488"
"374","query_1",FALSE,1,813,14,1,0.0714285714285714,0.001230012300123,"GO:0005509","GO:MF","calcium ion binding",17566,1491,"GO:0046872"
"375","query_1",FALSE,1,11703,1,1,1,8.54481756814492e-05,"GO:0005488","GO:MF","binding",17566,1480,"GO:0003674"
"376","query_1",FALSE,1,1222,30,1,0.0333333333333333,0.000818330605564648,"GO:0005215","GO:MF","transporter activity",17566,1354,"GO:0003674"
"377","query_1",FALSE,1,318,10,1,0.1,0.00314465408805031,"GO:0005198","GO:MF","structural molecule activity",17566,1347,"GO:0003674"
"378","query_1",FALSE,1,14,64,1,0.015625,0.0714285714285714,"GO:0004879","GO:MF","nuclear receptor activity",17566,1143,"GO:0000981,GO:0038023,GO:0098531"
"379","query_1",FALSE,1,276,16,1,0.0625,0.0036231884057971,"GO:0004725","GO:MF","protein tyrosine phosphatase activity",17566,1010,"GO:0004721"
"380","query_1",FALSE,1,114,17,1,0.0588235294117647,0.0087719298245614,"GO:0015631","GO:MF","tubulin binding",17566,2658,"GO:0008092"
"381","query_1",FALSE,1,210,64,1,0.015625,0.00476190476190476,"GO:0043565","GO:MF","sequence-specific DNA binding",17566,5778,"GO:0003677"
"382","query_1",FALSE,1,3474,14,2,0.142857142857143,0.000575705238917674,"GO:0046872","GO:MF","metal ion binding",17566,6229,"GO:0043169"
"383","query_1",FALSE,1,95,34,1,0.0294117647058824,0.0105263157894737,"GO:0044877","GO:MF","protein-containing complex binding",17566,6047,"GO:0005488"
"384","query_1",FALSE,1,4,54,1,0.0185185185185185,0.25,"GO:1902936","GO:MF","phosphatidylinositol bisphosphate binding",17566,10963,"GO:1901981"
"385","query_1",FALSE,1,10,54,1,0.0185185185185185,0.1,"GO:1901981","GO:MF","phosphatidylinositol phosphate binding",17566,10940,"GO:0035091"
"386","query_1",FALSE,1,2060,23,6,0.260869565217391,0.0029126213592233,"GO:1901363","GO:MF","heterocyclic compound binding",17566,10912,"GO:0036094"
"387","query_1",FALSE,1,1958,23,6,0.260869565217391,0.00306435137895812,"GO:1901265","GO:MF","nucleoside phosphate binding",17566,10909,"GO:0097159"
"388","query_1",FALSE,1,698,34,4,0.117647058823529,0.00573065902578797,"GO:0140657","GO:MF","ATP-dependent activity",17566,10560,"GO:0003674"
"389","query_1",FALSE,1,547,18,1,0.0555555555555556,0.00182815356489945,"GO:0140640","GO:MF","catalytic activity, acting on a nucleic acid",17566,10557,"GO:0003824"
"390","query_1",FALSE,1,462,64,2,0.03125,0.00432900432900433,"GO:0140110","GO:MF","transcription regulator activity",17566,10418,"GO:0003674"
"391","query_1",FALSE,1,1878,21,3,0.142857142857143,0.00159744408945687,"GO:0140096","GO:MF","catalytic activity, acting on a protein",17566,10409,"GO:0003824"
"392","query_1",FALSE,1,14,64,1,0.015625,0.0714285714285714,"GO:0098531","GO:MF","ligand-activated transcription factor activity",17566,9141,"GO:0003700"
"393","query_1",FALSE,1,1854,23,6,0.260869565217391,0.00323624595469256,"GO:0097367","GO:MF","carbohydrate derivative binding",17566,9101,"GO:0005488"
"394","query_1",FALSE,1,4152,1,1,1,0.000240847784200385,"GO:0097159","GO:MF","organic cyclic compound binding",17566,9069,"GO:0005488"
"395","query_1",FALSE,1,71,42,1,0.0238095238095238,0.0140845070422535,"GO:0070279","GO:MF","vitamin B6 binding",17566,8630,"GO:0019842,GO:0097159,GO:1901363"
"396","query_1",FALSE,1,10,59,1,0.0169491525423729,0.1,"GO:0070003","GO:MF","threonine-type peptidase activity",17566,8582,"GO:0008233"
"397","query_1",FALSE,1,1215,64,1,0.015625,0.000823045267489712,"GO:0060089","GO:MF","molecular transducer activity",17566,8381,"GO:0003674"
"398","query_1",FALSE,1,53,9,1,0.111111111111111,0.0188679245283019,"GO:0051020","GO:MF","GTPase binding",17566,7933,"GO:0019899"
"399","query_1",FALSE,1,2384,8,1,0.125,0.000419463087248322,"GO:0046914","GO:MF","transition metal ion binding",17566,6240,"GO:0046872"
"400","query_1",FALSE,1,251,61,2,0.0327868852459016,0.00796812749003984,"GO:0140098","GO:MF","catalytic activity, acting on RNA",17566,10411,"GO:0140640"
